Time,CPU Usage
23:53:22,25.00
23:53:36,25.30
23:53:50,25.00
23:54:04,24.90
23:54:18,25.00
23:54:32,25.00
23:54:46,25.00
23:55:00,25.00
23:55:11,25.00
23:55:15,24.40
23:55:19,24.90
23:55:24,25.10
23:55:28,24.40
23:55:32,24.70
23:55:46,24.60
23:55:55,24.90
23:55:59,24.90
23:56:13,25.00
23:56:27,25.00
23:56:41,25.00
23:56:55,25.00
23:57:09,25.00
23:57:23,24.90
23:57:33,24.90
23:57:36,24.30
23:57:40,24.90
23:57:44,22.10
23:57:48,24.20
23:57:52,24.30
23:58:05,24.80
23:58:09,24.80
23:58:13,24.80
23:58:17,24.80
23:58:21,24.90
23:58:25,24.90
23:58:39,25.00
23:58:53,25.00
23:58:57,24.90
23:59:01,25.00
23:59:05,24.60
23:59:09,24.80
23:59:13,23.90
23:59:17,24.80
23:59:21,24.70
23:59:25,24.40
23:59:29,24.60
23:59:37,25.00
23:59:41,24.50
23:59:45,24.80
23:59:59,25.00
00:00:13,25.00
00:00:27,25.00
00:00:31,24.90
00:00:35,24.90
00:00:49,24.90
00:01:03,24.90
00:01:17,24.90
00:01:21,24.80
00:01:25,24.40
00:01:39,24.90
00:01:53,24.50
00:02:07,24.90
00:02:13,24.90
00:02:17,23.90
00:02:21,24.90
00:02:35,24.90
00:02:49,24.90
00:03:04,24.90
00:03:10,24.90
00:03:19,24.90
00:03:23,24.70
00:03:37,24.90
00:03:51,24.90
00:04:05,24.90
00:04:19,24.90
00:04:33,25.00
00:04:47,25.00
00:05:01,24.90
00:05:15,25.00
00:05:29,24.90
00:05:37,24.90
00:05:41,24.50
00:05:55,24.70
00:06:09,24.90
00:06:23,24.90
00:06:37,24.90
00:06:51,25.00
00:07:05,24.90
00:07:19,24.90
00:07:33,25.00
00:07:47,24.60
00:08:01,24.90
00:08:15,25.00
00:08:21,24.90
00:08:35,25.00
00:08:49,24.90
00:09:03,24.90
00:09:17,25.00
00:09:31,24.90
00:09:45,24.90
00:09:52,24.90
00:09:56,24.10
00:10:10,24.90
00:10:24,25.00
00:10:38,24.90
00:10:52,24.90
00:11:06,25.00
00:11:20,25.00
00:11:24,24.90
00:11:28,24.80
00:11:42,24.90
00:11:56,24.60
00:12:07,24.90
00:12:11,24.00
00:12:14,23.90
00:12:19,24.30
00:12:23,24.50
00:12:26,24.60
00:12:31,24.90
00:12:45,24.90
00:12:49,24.90
00:12:53,25.00
00:13:06,24.90
00:13:20,24.90
00:13:34,25.00
00:13:48,25.00
00:14:02,25.00
00:14:17,25.00
00:14:31,25.60
00:14:45,25.00
00:14:59,24.90
00:15:13,24.90
00:15:27,24.80
00:15:41,24.80
00:15:55,24.50
00:16:09,24.50
00:16:23,24.90
00:16:36,24.90
00:16:40,24.40
00:16:54,24.90
00:17:08,24.90
00:17:22,24.90
00:17:36,25.00
00:17:46,24.90
00:17:50,23.30
00:18:04,24.90
00:18:18,24.90
00:18:32,24.90
00:18:46,24.90
00:19:00,25.00
00:19:14,25.00
00:19:28,24.90
00:19:42,24.90
00:19:56,24.90
00:20:10,24.90
00:20:24,24.90
00:20:38,25.00
00:20:52,25.00
00:21:06,25.00
00:21:20,25.00
00:21:27,24.80
00:21:31,23.60
00:21:35,24.70
00:21:39,24.80
00:21:53,24.50
00:22:07,25.00
00:22:19,24.90
00:22:22,24.60
00:22:33,24.90
00:22:37,23.80
00:22:41,24.30
00:22:55,24.90
00:23:09,24.90
00:23:23,24.90
00:23:27,24.90
00:23:31,24.60
00:23:45,24.90
00:23:51,25.00
00:23:55,24.40
00:23:59,25.00
00:24:12,25.00
00:24:16,24.60
00:24:30,24.90
00:24:44,24.90
00:24:58,24.90
00:25:12,24.90
00:25:23,24.90
00:25:27,24.80
00:25:41,24.90
00:25:55,24.60
00:26:09,24.90
00:26:23,24.90
00:26:34,24.90
00:26:38,24.80
00:26:52,24.90
00:27:06,24.90
00:27:20,24.90
00:27:34,24.90
00:27:48,24.70
00:28:02,24.60
00:28:16,24.90
00:28:30,24.90
00:28:44,24.90
00:28:58,24.90
00:29:02,24.80
00:29:06,24.90
00:29:20,24.90
00:29:34,24.90
00:29:48,24.90
00:30:02,24.90
00:30:16,24.90
00:30:30,25.00
00:30:44,25.00
00:30:53,24.90
00:30:57,24.70
00:31:11,24.90
00:31:25,25.50
00:31:39,25.00
00:31:53,24.20
00:32:07,24.80
00:32:21,25.00
00:32:35,24.90
00:32:49,24.90
00:33:03,24.90
00:33:17,25.00
00:33:31,25.00
00:33:45,24.90
00:33:59,24.90
00:34:13,24.90
00:34:27,24.90
00:34:41,25.00
00:34:55,25.00
00:35:09,25.00
00:35:23,25.00
00:35:37,24.90
00:35:41,24.90
00:35:50,24.00
00:35:54,24.40
00:36:08,25.00
00:36:22,24.90
00:36:36,25.00
00:36:40,24.50
00:36:54,25.00
00:37:08,25.00
00:37:22,24.90
00:37:31,24.90
00:37:35,24.50
00:37:49,24.90
00:38:03,23.90
00:38:17,25.00
00:38:28,24.80
00:38:42,24.90
00:38:56,25.00
00:39:10,25.00
00:39:24,24.90
00:39:38,24.90
00:39:52,25.00
00:40:06,25.00
00:40:20,25.00
00:40:34,25.00
00:40:48,25.00
00:40:55,25.00
00:40:59,24.70
00:41:03,24.50
00:41:07,24.20
00:41:21,25.00
00:41:35,24.90
00:41:49,25.00
00:42:01,24.30
00:42:09,24.90
00:42:13,24.60
00:42:17,25.00
00:42:31,25.00
00:42:45,25.00
00:42:51,25.00
00:42:55,24.80
00:43:09,25.00
00:43:15,24.90
00:43:19,24.50
00:43:33,25.00
00:43:37,24.70
00:43:41,24.20
00:43:45,23.70
00:43:50,24.60
00:43:54,24.30
00:43:58,24.50
00:44:05,25.00
00:44:09,24.60
00:44:15,27.20
00:44:19,24.80
00:44:33,24.90
00:44:36,24.90
00:44:41,24.50
00:44:45,24.50
00:44:49,24.20
00:44:53,24.80
00:44:57,24.40
00:45:01,24.90
00:45:06,24.50
00:45:10,24.90
00:45:14,24.40
00:45:18,24.90
00:45:24,24.80
00:45:28,24.10
00:45:32,24.80
00:45:36,24.90
00:45:50,25.00
00:46:04,24.40
00:46:18,24.90
00:46:25,24.90
00:46:29,24.70
00:46:43,24.90
00:46:57,24.90
00:47:11,24.90
00:47:15,24.10
00:47:29,24.90
00:47:43,25.00
00:47:57,24.50
00:48:11,24.90
00:48:15,24.70
00:48:19,24.90
00:48:33,24.90
00:48:47,25.00
00:49:01,25.00
00:49:15,24.90
00:49:19,24.90
00:49:30,24.90
00:49:34,24.40
00:49:48,25.00
00:50:02,25.00
00:50:10,24.90
00:50:14,24.20
00:50:18,24.90
00:50:26,24.90
00:50:30,24.70
00:50:34,24.50
00:50:41,24.90
00:50:45,24.60
00:50:59,25.00
00:51:13,24.90
00:51:23,25.00
00:51:27,24.90
00:51:41,24.80
00:51:55,24.60
00:52:01,24.80
00:52:05,24.80
00:52:09,24.90
00:52:13,24.90
00:52:17,24.80
00:52:21,24.80
00:52:25,24.80
00:52:29,25.00
00:52:33,24.90
00:52:37,24.90
00:52:49,24.90
00:52:53,24.60
00:52:57,24.20
00:53:01,24.80
00:53:09,25.00
00:53:13,24.90
00:53:18,25.00
00:53:22,24.80
00:53:26,24.90
00:53:30,24.90
00:53:34,24.70
00:53:38,24.90
00:53:52,25.00
00:54:06,25.00
00:54:20,24.90
00:54:34,24.80
00:54:48,24.90
00:54:52,23.80
00:54:56,24.40
00:55:00,24.00
00:55:04,21.80
00:55:08,24.20
00:55:12,24.00
00:55:16,24.30
00:55:20,24.70
00:55:34,24.90
00:55:48,25.00
00:56:02,24.70
00:56:16,25.00
00:56:30,25.00
00:56:44,24.90
00:56:48,24.40
00:56:53,24.90
00:57:07,25.00
00:57:21,24.90
00:57:34,24.90
00:57:38,24.70
00:57:42,24.50
00:57:46,24.40
00:57:50,24.70
00:58:04,24.70
00:58:18,25.00
00:58:32,24.90
00:58:46,24.90
00:59:00,25.00
00:59:14,25.00
00:59:28,25.00
00:59:42,24.90
00:59:56,25.00
01:00:10,25.00
01:00:24,25.00
01:00:38,25.00
01:00:52,25.00
01:00:56,23.90
01:01:00,24.90
01:01:04,25.00
01:01:08,24.30
01:01:12,23.90
01:01:16,24.90
01:01:20,23.50
01:01:24,25.00
01:01:38,24.80
01:01:52,25.00
01:01:56,23.90
01:02:00,23.30
01:02:04,24.30
01:02:18,24.90
01:02:32,24.90
01:02:36,24.70
01:02:50,24.90
01:03:04,25.00
01:03:18,24.90
01:03:32,24.90
01:03:46,24.70
01:04:00,24.90
01:04:06,24.80
01:04:20,24.90
01:04:34,24.90
01:04:48,24.90
01:04:52,23.80
01:04:56,23.60
01:05:00,24.30
01:05:04,24.90
01:05:09,23.80
01:05:13,23.10
01:05:17,23.90
01:05:21,23.20
01:05:25,24.50
01:05:29,24.70
01:05:33,24.60
01:05:47,24.90
01:06:01,24.60
01:06:15,24.80
01:06:20,24.90
01:06:24,24.60
01:06:28,24.90
01:06:32,24.70
01:06:36,24.90
01:06:40,24.80
01:06:44,24.90
01:06:48,24.90
01:06:58,24.90
01:07:02,24.50
01:07:12,24.90
01:07:16,24.00
01:07:20,24.80
01:07:24,24.90
01:07:28,24.90
01:07:42,24.90
01:07:53,24.80
01:07:57,24.70
01:08:01,23.40
01:08:05,25.00
01:08:09,24.50
01:08:13,24.40
01:08:17,24.40
01:08:21,25.00
01:08:25,24.90
01:08:29,25.00
01:08:33,24.90
01:08:37,24.90
01:08:41,24.90
01:08:45,24.90
01:08:49,24.80
01:08:53,24.90
01:08:57,24.90
01:09:01,24.80
01:09:05,25.00
01:09:19,24.90
01:09:32,24.90
01:09:36,24.80
01:09:50,25.00
01:10:04,24.90
01:10:18,25.00
01:10:32,25.00
01:10:46,24.90
01:10:54,24.80
01:10:58,22.90
01:11:02,23.50
01:11:06,23.60
01:11:10,24.00
01:11:14,24.40
01:11:18,24.40
01:11:22,24.40
01:11:26,24.80
01:11:40,24.90
01:11:54,24.90
01:12:08,24.80
01:12:22,24.90
01:12:36,24.90
01:12:50,24.90
01:13:04,24.90
01:13:14,25.00
01:13:18,24.10
01:13:32,24.90
01:13:46,25.00
01:14:00,25.00
01:14:14,25.00
01:14:28,24.90
01:14:42,25.00
01:14:56,24.90
01:15:10,24.90
01:15:24,25.00
01:15:38,24.90
01:15:52,25.00
01:16:06,24.60
01:16:20,25.00
01:16:34,24.90
01:16:48,25.00
01:16:52,24.70
01:17:06,24.90
01:17:20,25.00
01:17:34,25.00
01:17:48,24.90
01:18:02,24.90
01:18:16,24.90
01:18:30,24.80
01:18:44,24.90
01:18:53,24.90
01:18:57,24.20
01:19:01,24.70
01:19:06,24.40
01:19:10,24.70
01:19:14,23.80
01:19:18,24.80
01:19:22,24.60
01:19:26,24.90
01:19:31,24.30
01:19:35,24.10
01:19:39,24.80
01:19:43,24.70
01:19:47,25.00
01:20:01,24.90
01:20:15,24.90
01:20:29,24.90
01:20:43,24.90
01:20:57,24.90
01:21:11,25.00
01:21:25,24.90
01:21:39,24.90
01:21:53,24.90
01:22:05,24.40
01:22:09,22.90
01:22:13,23.60
01:22:17,23.80
01:22:21,24.90
01:22:26,24.60
01:22:30,24.70
01:22:44,24.90
01:22:58,24.90
01:23:12,24.90
01:23:26,25.00
01:23:40,25.00
01:23:49,24.90
01:23:59,24.80
01:24:13,24.90
01:24:27,25.00
01:24:41,24.90
01:24:55,25.00
01:25:09,25.00
01:25:23,25.00
01:25:37,25.00
01:25:47,25.00
01:25:51,24.90
01:25:55,24.60
01:25:59,24.70
01:26:03,23.20
01:26:07,22.90
01:26:19,24.90
01:26:23,24.50
01:26:30,25.10
01:26:34,24.70
01:26:44,24.90
01:26:48,24.70
01:27:02,24.90
01:27:06,24.20
01:27:20,24.60
01:27:24,24.90
01:27:28,24.40
01:27:32,24.90
01:27:46,24.90
01:28:00,24.90
01:28:14,24.50
01:28:20,24.80
01:28:24,24.70
01:28:38,24.70
01:28:50,24.70
01:28:54,24.70
01:29:08,24.90
01:29:22,24.90
01:29:36,25.00
01:29:44,24.90
01:29:48,23.80
01:29:52,24.70
01:29:56,24.90
01:30:00,24.50
01:30:08,24.30
01:30:12,24.00
01:30:16,24.50
01:30:20,24.40
01:30:28,24.90
01:30:32,24.20
01:30:36,24.70
01:30:40,23.90
01:30:44,24.50
01:30:48,24.60
01:31:02,24.70
01:31:13,24.70
01:31:17,24.10
01:31:21,24.60
01:31:25,24.00
01:31:33,24.70
01:31:37,24.20
01:31:41,24.60
01:31:45,24.30
01:31:49,24.50
01:31:53,24.10
01:32:07,23.80
01:32:11,24.70
01:32:15,23.90
01:32:19,24.20
01:32:23,25.00
01:32:27,24.60
01:32:31,24.70
01:32:45,24.90
01:32:59,24.90
01:33:06,24.70
01:33:19,24.60
01:33:33,25.00
01:33:47,25.00
01:34:01,25.00
01:34:05,24.60
01:34:10,23.10
01:34:13,23.70
01:34:17,23.80
01:34:21,24.90
01:34:27,24.60
01:34:31,23.50
01:34:35,24.00
01:34:39,24.30
01:34:43,23.80
01:34:49,22.30
01:34:53,23.40
01:34:57,24.20
01:35:01,24.80
01:35:05,24.80
01:35:09,24.60
01:35:13,23.20
01:35:17,24.40
01:35:21,24.80
01:35:25,24.80
01:35:29,24.70
01:35:33,24.80
01:35:37,24.90
01:35:41,24.70
01:35:45,24.70
01:35:49,24.90
01:35:53,24.80
01:35:57,24.80
01:36:01,24.90
01:36:05,23.20
01:36:09,24.70
01:36:13,24.60
01:36:17,24.70
01:36:21,24.90
01:36:25,24.10
01:36:29,24.10
01:36:43,24.40
01:36:57,24.50
01:37:05,23.10
01:37:09,23.40
01:37:13,23.60
01:37:27,24.40
01:37:41,24.50
01:37:55,24.20
01:38:05,23.20
01:38:09,22.10
01:38:13,21.00
01:38:17,24.40
01:38:31,24.40
01:38:45,24.40
01:38:59,24.50
01:39:13,24.50
01:39:19,24.20
01:39:33,24.40
01:39:47,24.50
01:40:01,24.50
01:40:15,24.50
01:40:23,24.10
01:40:27,23.20
01:40:31,23.60
01:40:35,23.60
01:40:49,24.50
01:41:03,24.40
01:41:17,24.40
01:41:31,24.50
01:41:45,24.50
01:41:59,24.40
01:42:13,23.60
01:42:27,24.30
01:42:41,24.40
01:42:55,24.40
01:43:09,24.50
01:43:23,24.30
01:43:37,24.50
01:43:51,24.40
01:44:05,24.40
01:44:19,24.40
01:44:33,24.40
01:44:47,24.30
01:45:01,24.30
01:45:15,24.40
01:45:29,24.30
01:45:43,24.40
01:45:55,24.30
01:45:59,23.40
01:46:03,22.80
01:46:07,21.60
01:46:11,21.50
01:46:17,23.10
01:46:21,24.10
01:46:26,23.60
01:46:30,23.70
01:46:34,22.50
01:46:38,23.60
01:46:42,23.60
01:46:46,22.00
01:46:50,23.20
01:46:54,24.10
01:47:06,23.90
01:47:10,23.50
01:47:14,21.80
01:47:18,24.30
01:47:22,24.80
01:47:26,24.70
01:47:30,24.90
01:47:34,24.50
01:47:38,25.00
01:47:51,24.90
01:47:55,24.80
01:47:59,23.90
01:48:03,24.90
01:48:17,24.00
01:48:24,24.80
01:48:28,24.20
01:48:32,24.20
01:48:36,24.80
01:48:50,24.90
01:49:04,24.90
01:49:18,24.80
01:49:22,24.60
01:49:26,24.20
01:49:30,24.40
01:49:44,24.90
01:49:48,24.90
01:49:58,24.80
01:50:02,23.90
01:50:06,22.30
01:50:10,23.70
01:50:14,23.30
01:50:18,23.50
01:50:22,24.20
01:50:26,24.50
01:50:30,24.00
01:50:34,24.20
01:50:38,24.30
01:50:42,23.90
01:50:46,24.80
01:50:50,24.20
01:50:54,24.70
01:50:59,24.40
01:51:03,24.80
01:51:17,24.90
01:51:31,24.50
01:51:35,24.90
01:51:42,24.70
01:51:46,24.50
01:51:50,24.90
01:52:01,24.60
01:52:05,24.90
01:52:09,23.20
01:52:13,23.90
01:52:17,24.10
01:52:21,24.30
01:52:25,24.90
01:52:29,24.10
01:52:33,24.00
01:52:37,24.40
01:52:41,24.20
01:52:45,24.80
01:52:51,23.30
01:52:55,22.60
01:52:59,24.20
01:53:03,24.70
01:53:07,24.10
01:53:11,23.30
01:53:15,24.70
01:53:19,24.20
01:53:23,25.00
01:53:35,24.80
01:53:39,24.80
01:53:53,24.90
01:54:03,24.90
01:54:07,24.90
01:54:14,24.40
01:54:18,24.60
01:54:22,24.10
01:54:26,23.50
01:54:32,22.80
01:54:36,24.10
01:54:50,24.90
01:55:04,24.90
01:55:11,24.80
01:55:15,24.50
01:55:19,24.50
01:55:33,24.90
01:55:47,24.90
01:56:01,24.90
01:56:15,24.60
01:56:29,24.80
01:56:42,24.90
01:56:46,24.50
01:56:56,24.90
01:56:59,24.50
01:57:13,24.90
01:57:27,24.80
01:57:41,24.90
01:57:55,24.90
01:58:09,24.30
01:58:23,24.80
01:58:37,24.80
01:58:51,24.90
01:58:55,24.50
01:58:59,25.00
01:59:13,24.90
01:59:27,24.80
01:59:41,24.90
01:59:55,24.90
02:00:09,24.90
02:00:23,24.70
02:00:37,24.90
02:00:51,24.90
02:01:05,24.90
02:01:19,24.80
02:01:33,24.90
02:01:47,24.90
02:02:01,24.90
02:02:15,24.40
02:02:19,23.70
02:02:23,24.70
02:02:27,24.80
02:02:41,24.90
02:02:55,24.90
02:03:09,24.90
02:03:23,24.90
02:03:37,24.90
02:03:51,24.90
02:04:05,24.90
02:04:19,24.90
02:04:33,24.90
02:04:37,24.80
02:04:51,24.90
02:05:05,24.90
02:05:19,24.80
02:05:32,24.90
02:05:46,24.90
02:06:00,24.90
02:06:14,24.30
02:06:28,24.80
02:06:42,25.00
02:06:56,24.90
02:07:10,24.90
02:07:24,24.80
02:07:38,24.90
02:07:52,24.90
02:08:06,24.90
02:08:20,24.40
02:08:34,24.90
02:08:48,24.90
02:09:02,24.90
02:09:16,24.90
02:09:30,24.90
02:09:42,24.90
02:09:56,24.90
02:10:10,24.90
02:10:24,24.80
02:10:38,24.90
02:10:52,24.90
02:11:06,24.90
02:11:15,24.80
02:11:19,23.50
02:11:24,23.50
02:11:28,24.90
02:11:38,24.90
02:11:42,24.90
02:11:54,24.90
02:11:58,24.80
02:12:08,24.90
02:12:12,24.60
02:12:26,24.70
02:12:40,24.90
02:12:54,24.90
02:13:08,24.90
02:13:22,24.80
02:13:36,24.90
02:13:46,24.90
02:13:50,24.00
02:13:54,23.90
02:13:58,23.50
02:14:02,24.00
02:14:06,24.10
02:14:10,24.80
02:14:14,24.90
02:14:18,24.40
02:14:31,24.90
02:14:35,24.50
02:14:42,24.90
02:14:46,24.60
02:14:50,24.70
02:15:04,24.90
02:15:18,24.80
02:15:32,25.00
02:15:36,24.50
02:15:40,24.90
02:15:54,24.70
02:15:58,24.70
02:16:02,24.90
02:16:16,24.60
02:16:20,24.10
02:16:24,24.80
02:16:31,24.80
02:16:35,24.90
02:16:44,24.90
02:16:48,23.90
02:16:52,23.70
02:16:56,24.10
02:17:00,24.70
02:17:09,24.80
02:17:13,24.80
02:17:27,24.70
02:17:32,24.40
02:17:36,24.80
02:17:50,24.90
02:18:04,24.90
02:18:08,24.50
02:18:12,24.90
02:18:26,24.50
02:18:40,24.90
02:18:54,24.90
02:19:08,24.90
02:19:22,24.80
02:19:36,24.90
02:19:50,24.90
02:20:04,24.90
02:20:18,24.80
02:20:28,24.80
02:20:32,22.60
02:20:36,24.00
02:20:40,23.30
02:20:44,23.80
02:20:48,24.30
02:20:52,24.40
02:21:04,24.80
02:21:08,24.70
02:21:12,24.90
02:21:20,24.70
02:21:24,24.40
02:21:28,24.90
02:21:32,23.80
02:21:36,24.10
02:21:40,23.90
02:21:44,24.40
02:21:48,24.60
02:21:53,24.20
02:21:57,24.40
02:22:01,24.80
02:22:08,24.80
02:22:12,24.80
02:22:16,23.40
02:22:20,23.90
02:22:24,24.80
02:22:28,24.90
02:22:32,25.00
02:22:46,24.90
02:23:00,24.90
02:23:14,24.90
02:23:28,24.80
02:23:42,24.90
02:23:55,24.90
02:23:59,23.60
02:24:03,23.70
02:24:07,23.90
02:24:11,20.30
02:24:15,24.10
02:24:19,24.30
02:24:23,24.70
02:24:30,24.90
02:24:34,24.80
02:24:38,24.40
02:24:52,24.90
02:25:01,24.90
02:25:05,24.90
02:25:09,24.70
02:25:13,24.80
02:25:17,23.50
02:25:21,23.80
02:25:25,24.80
02:25:29,24.70
02:25:43,24.90
02:25:57,24.90
02:26:11,24.90
02:26:25,24.40
02:26:39,25.00
02:26:53,24.90
02:27:07,25.00
02:27:21,24.80
02:27:35,24.90
02:27:49,24.90
02:27:57,24.90
02:28:01,23.90
02:28:05,24.90
02:28:19,24.30
02:28:27,24.30
02:28:31,24.90
02:28:35,24.30
02:28:39,24.60
02:28:44,23.80
02:28:48,23.70
02:28:52,24.10
02:28:56,24.00
02:29:00,24.40
02:29:04,24.00
02:29:08,24.80
02:29:12,24.90
02:29:26,24.70
02:29:40,24.90
02:29:44,24.80
02:29:49,24.80
02:29:53,24.70
02:30:07,24.90
02:30:21,24.80
02:30:35,24.90
02:30:38,24.40
02:30:43,23.20
02:30:48,23.30
02:30:52,24.30
02:31:06,24.90
02:31:20,24.80
02:31:34,24.90
02:31:48,24.90
02:32:02,24.90
02:32:16,24.90
02:32:30,24.40
02:32:38,24.90
02:32:52,24.80
02:33:00,24.60
02:33:04,24.70
02:33:18,24.90
02:33:27,24.70
02:33:31,24.50
02:33:35,24.30
02:33:39,24.60
02:33:43,24.90
02:33:47,21.40
02:33:51,24.90
02:34:05,24.90
02:34:19,24.80
02:34:28,24.80
02:34:32,23.60
02:34:36,24.30
02:34:40,23.50
02:34:44,23.90
02:34:49,24.60
02:35:03,24.80
02:35:17,24.90
02:35:31,24.70
02:35:38,24.60
02:35:51,24.80
02:35:55,24.30
02:35:59,24.30
02:36:03,25.00
02:36:09,24.90
02:36:13,24.50
02:36:17,25.00
02:36:30,24.00
02:36:34,24.30
02:36:38,24.70
02:36:42,24.90
02:36:48,24.80
02:36:52,24.60
02:36:56,24.50
02:37:00,24.90
02:37:04,24.80
02:37:08,24.60
02:37:12,24.90
02:37:16,24.70
02:37:20,24.50
02:37:24,24.70
02:37:28,24.10
02:37:32,24.70
02:37:36,24.80
02:37:40,24.70
02:37:44,25.00
02:37:49,24.90
02:37:53,24.80
02:37:57,24.70
02:38:01,24.70
02:38:05,24.90
02:38:09,24.70
02:38:13,25.00
02:38:24,24.00
02:38:28,24.60
02:38:32,24.90
02:38:44,24.90
02:38:48,24.70
02:38:52,24.30
02:38:56,24.60
02:39:00,24.90
02:39:14,24.90
02:39:28,24.80
02:39:32,24.80
02:39:36,24.10
02:39:46,24.90
02:39:50,23.90
02:39:54,24.70
02:40:03,24.90
02:40:07,24.70
02:40:19,24.70
02:40:33,24.90
02:40:41,24.80
02:40:45,21.20
02:40:49,24.50
02:40:53,24.90
02:41:07,24.90
02:41:21,24.80
02:41:35,24.90
02:41:49,24.90
02:42:03,24.90
02:42:17,24.90
02:42:31,24.30
02:42:45,24.90
02:42:49,24.80
02:43:03,24.90
02:43:17,24.90
02:43:31,24.80
02:43:45,24.90
02:43:59,24.90
02:44:13,25.00
02:44:27,24.90
02:44:32,24.60
02:44:36,22.70
02:44:40,24.10
02:44:46,25.00
02:44:50,24.60
02:44:54,24.90
02:45:08,24.70
02:45:22,24.80
02:45:36,24.90
02:45:50,24.90
02:45:54,24.40
02:45:58,24.80
02:46:02,24.60
02:46:06,24.80
02:46:10,24.80
02:46:14,24.80
02:46:18,24.90
02:46:22,22.90
02:46:26,24.80
02:46:30,24.90
02:46:44,24.90
02:46:48,24.70
02:46:52,24.60
02:46:56,22.00
02:47:00,24.80
02:47:04,24.70
02:47:08,24.90
02:47:12,23.90
02:47:16,24.70
02:47:20,24.20
02:47:24,24.70
02:47:28,24.60
02:47:32,23.70
02:47:36,24.00
02:47:40,24.20
02:47:44,23.20
02:47:48,23.80
02:47:52,23.60
02:47:56,23.20
02:48:00,24.40
02:48:04,23.50
02:48:08,24.30
02:48:12,24.00
02:48:16,24.10
02:48:20,24.00
02:48:34,24.60
02:48:48,24.90
02:49:02,24.90
02:49:16,25.00
02:49:23,24.70
02:49:27,24.90
02:49:36,24.70
02:49:40,23.60
02:49:44,24.10
02:49:48,24.40
02:49:52,24.80
02:49:56,24.40
02:50:00,24.60
